order_id,product_id,location_id,sales,cost,gross_profit,units
3313,2,202,18.0,5.5,12.5,5
3314,5,627,6.98,2.0,4.98,2
3315,3,627,18.0,6.0,12.0,5
3316,5,627,13.96,4.0,9.96,4
3317,6,135,3.75,1.8,1.95,3
3318,5,38,10.47,3.0,7.47,3
3319,4,571,3.25,1.14,2.11,1
3320,1,696,11.25,3.9,7.35,3
3321,3,38,7.2,2.4,4.8,2
3322,4,733,22.75,7.98,14.77,7
3323,5,734,10.47,3.0,7.47,3
3324,2,2,21.6,6.6,15.0,6
3325,2,2,14.4,4.4,10.0,4
3326,1,1,26.25,9.1,17.15,7
3327,1,1,7.5,2.6,4.9,2
3328,3,333,18.0,6.0,12.0,5
3329,2,333,10.8,3.3,7.5,3
3330,4,419,6.5,2.28,4.22,2
3331,1,419,15.0,5.2,9.8,4
3332,3,434,3.6,1.2,2.4,1
3333,6,667,8.75,4.2,4.55,7
3334,4,735,3.25,1.14,2.11,1
3335,5,71,17.45,5.0,12.45,5
3336,1,91,18.75,6.5,12.25,5
3337,1,65,7.5,2.6,4.9,2
3338,3,2,14.4,4.8,9.6,4
3339,5,2,6.98,2.0,4.98,2
3340,1,736,18.75,6.5,12.25,5
3341,5,737,17.45,5.0,12.45,5
3342,2,738,3.6,1.1,2.5,1
3343,3,99,21.6,7.2,14.4,6
3344,4,210,22.75,7.98,14.77,7
3345,4,210,9.75,3.42,6.33,3
3346,3,3,10.8,3.6,7.2,3
3347,1,255,22.5,7.8,14.7,6
3348,5,39,10.47,3.0,7.47,3
3349,8,377,60.0,30.0,30.0,3
3350,4,42,6.5,2.28,4.22,2
3351,7,739,6.0,3.2,2.8,4
3352,2,3,25.2,7.7,17.5,7
3353,3,3,14.4,4.8,9.6,4
3354,4,8,9.75,3.42,6.33,3
3355,1,8,7.5,2.6,4.9,2
3356,2,38,10.8,3.3,7.5,3
3357,2,279,14.4,4.4,10.0,4
3358,2,279,3.6,1.1,2.5,1
3359,2,279,18.0,5.5,12.5,5
3360,4,1,6.5,2.28,4.22,2
3361,2,449,7.2,2.2,5.0,2
3362,5,449,24.43,7.0,17.43,7
3363,3,449,28.8,9.6,19.2,8
3364,4,255,3.25,1.14,2.11,1
3365,5,616,6.98,2.0,4.98,2
3366,1,45,26.25,9.1,17.15,7
3367,9,146,9.75,9.0,0.75,3
3368,1,8,11.25,3.9,7.35,3
3369,2,38,7.2,2.2,5.0,2
3370,1,4,11.25,3.9,7.35,3
3371,3,3,7.2,2.4,4.8,2
3372,5,39,3.49,1.0,2.49,1
3373,5,15,10.47,3.0,7.47,3
3374,4,516,9.75,3.42,6.33,3
3375,1,516,18.75,6.5,12.25,5
3376,3,15,7.2,2.4,4.8,2
3377,2,15,18.0,5.5,12.5,5
3378,2,15,32.4,9.9,22.5,9
3379,5,71,6.98,2.0,4.98,2
3380,3,32,3.6,1.2,2.4,1
3381,2,32,10.8,3.3,7.5,3
3382,3,32,14.4,4.8,9.6,4
3383,2,555,7.2,2.2,5.0,2
3384,5,555,20.94,6.0,14.94,6
3385,2,555,14.4,4.4,10.0,4
3386,3,110,10.8,3.6,7.2,3
3387,1,42,7.5,2.6,4.9,2
3388,8,377,60.0,30.0,30.0,3
3389,1,42,26.25,9.1,17.15,7
3390,2,56,36.0,11.0,25.0,10
3391,1,8,30.0,10.4,19.6,8
3392,4,65,6.5,2.28,4.22,2
3393,3,39,10.8,3.6,7.2,3
3394,2,3,10.8,3.3,7.5,3
3395,8,740,60.0,30.0,30.0,3
3396,1,8,11.25,3.9,7.35,3
3397,3,38,7.2,2.4,4.8,2
3398,1,290,11.25,3.9,7.35,3
3399,3,291,7.2,2.4,4.8,2
3400,5,291,10.47,3.0,7.47,3
3401,4,8,9.75,3.42,6.33,3
3402,4,741,16.25,5.7,10.55,5
3403,5,254,6.98,2.0,4.98,2
3404,2,39,7.2,2.2,5.0,2
3405,1,65,18.75,6.5,12.25,5
3406,1,17,26.25,9.1,17.15,7
3407,5,410,3.49,1.0,2.49,1
3408,5,410,6.98,2.0,4.98,2
3409,4,42,6.5,2.28,4.22,2
3410,3,555,18.0,6.0,12.0,5
3411,5,593,10.47,3.0,7.47,3
3412,4,8,26.0,9.12,16.88,8
3413,5,39,10.47,3.0,7.47,3
3414,5,254,3.49,1.0,2.49,1
3415,1,219,7.5,2.6,4.9,2
3416,3,39,7.2,2.4,4.8,2
3417,11,742,18.75,7.5,11.25,5
3418,5,215,6.98,2.0,4.98,2
3419,5,215,34.9,10.0,24.9,10
3420,2,743,21.6,6.6,15.0,6
3421,4,744,6.5,2.28,4.22,2
3422,2,743,14.4,4.4,10.0,4
3423,1,744,11.25,3.9,7.35,3
3424,6,674,5.0,2.4,2.6,4
3425,3,2,18.0,6.0,12.0,5
3426,4,1,9.75,3.42,6.33,3
3427,9,236,13.0,12.0,1.0,4
3428,5,2,3.49,1.0,2.49,1
3429,4,290,3.25,1.14,2.11,1
3430,2,291,43.2,13.2,30.0,12
3431,4,745,13.0,4.56,8.44,4
3432,4,21,9.75,3.42,6.33,3
3433,4,21,16.25,5.7,10.55,5
3434,3,156,21.6,7.2,14.4,6
3435,2,156,18.0,5.5,12.5,5
3436,2,539,25.2,7.7,17.5,7
3437,4,4,9.75,3.42,6.33,3
3438,3,99,3.6,1.2,2.4,1
3439,3,99,14.4,4.8,9.6,4
3440,1,310,11.25,3.9,7.35,3
3441,3,507,18.0,6.0,12.0,5
3442,3,507,14.4,4.8,9.6,4
3443,5,746,6.98,2.0,4.98,2
3444,5,72,3.49,1.0,2.49,1
3445,2,747,25.2,7.7,17.5,7
3446,4,205,29.25,10.26,18.99,9
3447,4,91,9.75,3.42,6.33,3
3448,4,65,16.25,5.7,10.55,5
3449,3,39,10.8,3.6,7.2,3
3450,4,551,19.5,6.84,12.66,6
3451,1,696,3.75,1.3,2.45,1
3452,5,320,6.98,2.0,4.98,2
3453,5,169,6.98,2.0,4.98,2
3454,1,720,7.5,2.6,4.9,2
3455,4,720,22.75,7.98,14.77,7
3456,1,55,7.5,2.6,4.9,2
3457,5,132,3.49,1.0,2.49,1
3458,3,3,7.2,2.4,4.8,2
3459,4,45,26.0,9.12,16.88,8
3460,5,38,10.47,3.0,7.47,3
3461,3,39,10.8,3.6,7.2,3
3462,1,65,15.0,5.2,9.8,4
3463,5,521,13.96,4.0,9.96,4
3464,5,521,6.98,2.0,4.98,2
3465,3,521,10.8,3.6,7.2,3
3466,4,128,9.75,3.42,6.33,3
3467,1,128,18.75,6.5,12.25,5
3468,3,3,21.6,7.2,14.4,6
3469,2,3,3.6,1.1,2.5,1
3470,4,4,26.0,9.12,16.88,8
3471,1,42,18.75,6.5,12.25,5
3472,2,3,14.4,4.4,10.0,4
3473,1,8,11.25,3.9,7.35,3
3474,5,748,13.96,4.0,9.96,4
3475,1,4,15.0,5.2,9.8,4
3476,4,8,3.25,1.14,2.11,1
3477,1,55,3.75,1.3,2.45,1
3478,5,125,20.94,6.0,14.94,6
3479,1,1,18.75,6.5,12.25,5
3480,3,2,7.2,2.4,4.8,2
3481,2,2,10.8,3.3,7.5,3
3482,4,1,16.25,5.7,10.55,5
3483,2,132,21.6,6.6,15.0,6
3484,2,446,14.4,4.4,10.0,4
3485,1,1,15.0,5.2,9.8,4
3486,4,1,6.5,2.28,4.22,2
3487,1,4,7.5,2.6,4.9,2
3488,2,3,10.8,3.3,7.5,3
3489,4,8,9.75,3.42,6.33,3
3490,1,733,3.75,1.3,2.45,1
3491,1,733,11.25,3.9,7.35,3
3492,5,734,10.47,3.0,7.47,3
3493,2,734,7.2,2.2,5.0,2
3494,2,734,10.8,3.3,7.5,3
3495,1,733,7.5,2.6,4.9,2
3496,4,1,6.5,2.28,4.22,2
3497,4,65,6.5,2.28,4.22,2
3498,5,749,17.45,5.0,12.45,5
3499,2,750,7.2,2.2,5.0,2
3500,2,12,3.6,1.1,2.5,1
3501,4,172,13.0,4.56,8.44,4
3502,3,751,32.4,10.8,21.6,9
3503,3,105,18.0,6.0,12.0,5
3504,2,38,3.6,1.1,2.5,1
3505,2,38,18.0,5.5,12.5,5
3506,2,38,10.8,3.3,7.5,3
3507,5,132,6.98,2.0,4.98,2
3508,4,55,9.75,3.42,6.33,3
3509,4,55,16.25,5.7,10.55,5
3510,4,55,29.25,10.26,18.99,9
3511,4,55,22.75,7.98,14.77,7
3512,5,292,10.47,3.0,7.47,3
3513,5,292,6.98,2.0,4.98,2
3514,2,292,10.8,3.3,7.5,3
3515,5,507,13.96,4.0,9.96,4
3516,1,8,7.5,2.6,4.9,2
3517,5,38,6.98,2.0,4.98,2
3518,3,38,7.2,2.4,4.8,2
3519,2,752,10.8,3.3,7.5,3
3520,4,8,13.0,4.56,8.44,4
3521,1,8,11.25,3.9,7.35,3
3522,4,753,6.5,2.28,4.22,2
3523,2,38,3.6,1.1,2.5,1
3524,8,118,80.0,40.0,40.0,4
3525,9,309,13.0,12.0,1.0,4
3526,4,65,6.5,2.28,4.22,2
3527,3,39,25.2,8.4,16.8,7
3528,2,266,3.6,1.1,2.5,1
3529,2,266,7.2,2.2,5.0,2
3530,2,523,10.8,3.3,7.5,3
3531,2,754,28.8,8.8,20.0,8
3532,5,39,6.98,2.0,4.98,2
3533,5,39,13.96,4.0,9.96,4
3534,3,499,14.4,4.8,9.6,4
3535,2,499,7.2,2.2,5.0,2
3536,1,546,15.0,5.2,9.8,4
3537,3,499,7.2,2.4,4.8,2
3538,1,546,26.25,9.1,17.15,7
3539,5,499,27.92,8.0,19.92,8
3540,4,546,16.25,5.7,10.55,5
3541,4,546,9.75,3.42,6.33,3
3542,1,4,30.0,10.4,19.6,8
3543,4,4,6.5,2.28,4.22,2
3544,5,3,6.98,2.0,4.98,2
3545,2,461,18.0,5.5,12.5,5
3546,1,108,11.25,3.9,7.35,3
3547,1,108,7.5,2.6,4.9,2
3548,3,107,3.6,1.2,2.4,1
3549,5,39,6.98,2.0,4.98,2
3550,2,39,32.4,9.9,22.5,9
3551,1,755,37.5,13.0,24.5,10
3552,3,756,3.6,1.2,2.4,1
3553,5,38,10.47,3.0,7.47,3
3554,1,8,11.25,3.9,7.35,3
3555,4,8,6.5,2.28,4.22,2
3556,3,38,46.8,15.6,31.2,13
3557,1,8,15.0,5.2,9.8,4
3558,2,38,18.0,5.5,12.5,5
3559,2,38,32.4,9.9,22.5,9
3560,4,757,3.25,1.14,2.11,1
3561,3,3,3.6,1.2,2.4,1
3562,4,91,6.5,2.28,4.22,2
3563,1,91,22.5,7.8,14.7,6
3564,5,758,10.47,3.0,7.47,3
3565,1,354,18.75,6.5,12.25,5
3566,3,138,3.6,1.2,2.4,1
3567,4,759,13.0,4.56,8.44,4
3568,3,760,18.0,6.0,12.0,5
3569,2,760,10.8,3.3,7.5,3
3570,1,759,15.0,5.2,9.8,4
3571,8,761,100.0,50.0,50.0,5
3572,2,760,3.6,1.1,2.5,1
3573,2,762,14.4,4.4,10.0,4
3574,1,42,7.5,2.6,4.9,2
3575,4,8,19.5,6.84,12.66,6
3576,2,38,3.6,1.1,2.5,1
3577,4,8,13.0,4.56,8.44,4
3578,5,169,10.47,3.0,7.47,3
3579,4,359,19.5,6.84,12.66,6
3580,3,625,10.8,3.6,7.2,3
3581,1,624,18.75,6.5,12.25,5
3582,5,44,10.47,3.0,7.47,3
3583,4,45,29.25,10.26,18.99,9
3584,5,763,6.98,2.0,4.98,2
3585,4,764,16.25,5.7,10.55,5
3586,5,2,3.49,1.0,2.49,1
3587,2,2,18.0,5.5,12.5,5
3588,5,71,10.47,3.0,7.47,3
3589,4,91,6.5,2.28,4.22,2
3590,5,765,17.45,5.0,12.45,5
3591,4,42,9.75,3.42,6.33,3
3592,3,32,10.8,3.6,7.2,3
3593,2,32,18.0,5.5,12.5,5
3594,1,73,22.5,7.8,14.7,6
3595,2,74,21.6,6.6,15.0,6
3596,5,74,17.45,5.0,12.45,5
3597,5,74,27.92,8.0,19.92,8
3598,4,313,6.5,2.28,4.22,2
3599,4,766,22.75,7.98,14.77,7
3600,5,132,10.47,3.0,7.47,3
3601,1,767,18.75,6.5,12.25,5
3602,3,768,25.2,8.4,16.8,7
3603,3,71,18.0,6.0,12.0,5
3604,4,6,6.5,2.28,4.22,2
3605,2,5,7.2,2.2,5.0,2
3606,2,12,3.6,1.1,2.5,1
3607,1,144,41.25,14.3,26.95,11
3608,9,769,16.25,15.0,1.25,5
3609,1,8,11.25,3.9,7.35,3
3610,3,38,10.8,3.6,7.2,3
3611,4,326,22.75,7.98,14.77,7
3612,9,770,6.5,6.0,0.5,2
3613,2,771,21.6,6.6,15.0,6
3614,4,772,3.25,1.14,2.11,1
3615,3,251,7.2,2.4,4.8,2
3616,4,8,22.75,7.98,14.77,7
3617,3,38,25.2,8.4,16.8,7
3618,1,456,15.0,5.2,9.8,4
3619,5,110,10.47,3.0,7.47,3
3620,1,140,11.25,3.9,7.35,3
3621,3,110,18.0,6.0,12.0,5
3622,1,128,11.25,3.9,7.35,3
3623,4,128,19.5,6.84,12.66,6
3624,3,38,14.4,4.8,9.6,4
3625,4,4,6.5,2.28,4.22,2
3626,5,3,13.96,4.0,9.96,4
3627,5,2,6.98,2.0,4.98,2
3628,2,133,32.4,9.9,22.5,9
3629,3,3,7.2,2.4,4.8,2
3630,5,218,20.94,6.0,14.94,6
3631,2,213,18.0,5.5,12.5,5
3632,9,773,9.75,9.0,0.75,3
3633,4,45,22.75,7.98,14.77,7
3634,1,354,7.5,2.6,4.9,2
3635,3,138,18.0,6.0,12.0,5
3636,4,774,19.5,6.84,12.66,6
3637,4,774,26.0,9.12,16.88,8
3638,6,775,6.25,3.0,3.25,5
3639,8,358,20.0,10.0,10.0,1
3640,3,71,10.8,3.6,7.2,3
3641,2,71,10.8,3.3,7.5,3
3642,2,282,3.6,1.1,2.5,1
3643,4,65,19.5,6.84,12.66,6
3644,3,39,10.8,3.6,7.2,3
3645,1,407,33.75,11.7,22.05,9
3646,1,407,11.25,3.9,7.35,3
3647,1,407,26.25,9.1,17.15,7
3648,1,551,3.75,1.3,2.45,1
3649,5,254,13.96,4.0,9.96,4
3650,5,71,6.98,2.0,4.98,2
3651,2,277,18.0,5.5,12.5,5
3652,2,776,14.4,4.4,10.0,4
3653,3,282,18.0,6.0,12.0,5
3654,5,32,10.47,3.0,7.47,3
3655,3,556,3.6,1.2,2.4,1
3656,1,777,7.5,2.6,4.9,2
3657,2,556,21.6,6.6,15.0,6
3658,5,556,17.45,5.0,12.45,5
3659,4,42,3.25,1.14,2.11,1
3660,1,42,3.75,1.3,2.45,1
3661,1,42,7.5,2.6,4.9,2
3662,5,38,10.47,3.0,7.47,3
3663,4,4,16.25,5.7,10.55,5
3664,5,3,3.49,1.0,2.49,1
3665,1,65,15.0,5.2,9.8,4
3666,2,600,25.2,7.7,17.5,7
3667,1,111,26.25,9.1,17.15,7
3668,5,600,6.98,2.0,4.98,2
3669,5,600,17.45,5.0,12.45,5
3670,5,600,3.49,1.0,2.49,1
3671,5,2,13.96,4.0,9.96,4
3672,2,2,7.2,2.2,5.0,2
3673,1,1,33.75,11.7,22.05,9
3674,1,1,7.5,2.6,4.9,2
3675,3,38,10.8,3.6,7.2,3
3676,3,286,21.6,7.2,14.4,6
3677,4,778,9.75,3.42,6.33,3
3678,3,779,14.4,4.8,9.6,4
3679,9,780,9.75,9.0,0.75,3
3680,4,778,16.25,5.7,10.55,5
3681,2,422,21.6,6.6,15.0,6
3682,1,781,26.25,9.1,17.15,7
3683,1,781,7.5,2.6,4.9,2
3684,1,781,22.5,7.8,14.7,6
3685,6,674,2.5,1.2,1.3,2
3686,5,56,10.47,3.0,7.47,3
3687,3,56,32.4,10.8,21.6,9
3688,4,471,6.5,2.28,4.22,2
3689,4,4,19.5,6.84,12.66,6
3690,5,782,6.98,2.0,4.98,2
3691,6,783,5.0,2.4,2.6,4
3692,5,3,3.49,1.0,2.49,1
3693,3,3,18.0,6.0,12.0,5
3694,1,4,7.5,2.6,4.9,2
3695,2,784,36.0,11.0,25.0,10
3696,3,784,10.8,3.6,7.2,3
3697,3,572,10.8,3.6,7.2,3
3698,4,785,9.75,3.42,6.33,3
3699,2,572,28.8,8.8,20.0,8
3700,2,3,7.2,2.2,5.0,2
3701,3,2,7.2,2.4,4.8,2
3702,1,4,11.25,3.9,7.35,3
3703,3,3,7.2,2.4,4.8,2
3704,3,32,25.2,8.4,16.8,7
3705,5,32,10.47,3.0,7.47,3
3706,5,32,3.49,1.0,2.49,1
3707,5,32,17.45,5.0,12.45,5
3708,4,42,3.25,1.14,2.11,1
3709,3,32,10.8,3.6,7.2,3
3710,1,45,18.75,6.5,12.25,5
3711,4,45,16.25,5.7,10.55,5
3712,3,44,10.8,3.6,7.2,3
3713,2,44,7.2,2.2,5.0,2
3714,1,45,3.75,1.3,2.45,1
3715,2,11,10.8,3.3,7.5,3
3716,4,359,6.5,2.28,4.22,2
3717,1,359,26.25,9.1,17.15,7
3718,5,360,13.96,4.0,9.96,4
3719,5,44,10.47,3.0,7.47,3
3720,2,553,3.6,1.1,2.5,1
3721,5,553,6.98,2.0,4.98,2
3722,1,8,7.5,2.6,4.9,2
3723,5,38,6.98,2.0,4.98,2
3724,1,786,18.75,6.5,12.25,5
3725,5,787,10.47,3.0,7.47,3
3726,5,621,27.92,8.0,19.92,8
3727,2,44,10.8,3.3,7.5,3
3728,3,2,7.2,2.4,4.8,2
3729,3,3,50.4,16.8,33.6,14
3730,1,51,15.0,5.2,9.8,4
3731,2,206,3.6,1.1,2.5,1
3732,5,677,31.41,9.0,22.41,9
3733,2,32,10.8,3.3,7.5,3
3734,4,65,13.0,4.56,8.44,4
3735,3,788,7.2,2.4,4.8,2
3736,5,2,6.98,2.0,4.98,2
3737,1,789,11.25,3.9,7.35,3
3738,4,789,13.0,4.56,8.44,4
3739,3,790,7.2,2.4,4.8,2
3740,5,790,3.49,1.0,2.49,1
3741,5,271,17.45,5.0,12.45,5
3742,4,270,9.75,3.42,6.33,3
3743,3,271,18.0,6.0,12.0,5
3744,1,514,15.0,5.2,9.8,4
3745,1,108,22.5,7.8,14.7,6
3746,3,251,10.8,3.6,7.2,3
3747,3,251,14.4,4.8,9.6,4
3748,4,1,13.0,4.56,8.44,4
3749,3,99,10.8,3.6,7.2,3
3750,1,8,26.25,9.1,17.15,7
3751,8,791,140.0,70.0,70.0,7
3752,5,38,10.47,3.0,7.47,3
3753,4,8,16.25,5.7,10.55,5
3754,3,3,25.2,8.4,16.8,7
3755,4,439,16.25,5.7,10.55,5
3756,3,71,32.4,10.8,21.6,9
3757,5,556,10.47,3.0,7.47,3
3758,4,777,6.5,2.28,4.22,2
3759,1,4,18.75,6.5,12.25,5
3760,2,603,14.4,4.4,10.0,4
3761,4,571,6.5,2.28,4.22,2
3762,5,208,13.96,4.0,9.96,4
3763,5,226,6.98,2.0,4.98,2
3764,1,312,15.0,5.2,9.8,4
3765,3,2,7.2,2.4,4.8,2
3766,5,2,10.47,3.0,7.47,3
3767,2,2,10.8,3.3,7.5,3
3768,2,2,25.2,7.7,17.5,7
3769,1,312,26.25,9.1,17.15,7
3770,2,306,14.4,4.4,10.0,4
3771,1,452,33.75,11.7,22.05,9
3772,2,306,7.2,2.2,5.0,2
3773,1,792,18.75,6.5,12.25,5
3774,3,692,3.6,1.2,2.4,1
3775,2,692,25.2,7.7,17.5,7
3776,4,792,6.5,2.28,4.22,2
3777,3,692,10.8,3.6,7.2,3
3778,3,71,14.4,4.8,9.6,4
3779,3,71,21.6,7.2,14.4,6
3780,4,65,3.25,1.14,2.11,1
3781,5,71,31.41,9.0,22.41,9
3782,8,358,60.0,30.0,30.0,3
3783,4,65,9.75,3.42,6.33,3
3784,3,39,14.4,4.8,9.6,4
3785,5,39,17.45,5.0,12.45,5
3786,1,793,15.0,5.2,9.8,4
3787,3,794,10.8,3.6,7.2,3
3788,3,71,14.4,4.8,9.6,4
3789,5,435,3.49,1.0,2.49,1
3790,2,435,25.2,7.7,17.5,7
3791,4,334,3.25,1.14,2.11,1
3792,5,435,6.98,2.0,4.98,2
3793,3,435,14.4,4.8,9.6,4
3794,1,334,26.25,9.1,17.15,7
3795,1,334,18.75,6.5,12.25,5
3796,3,435,18.0,6.0,12.0,5
3797,5,124,17.45,5.0,12.45,5
3798,1,351,11.25,3.9,7.35,3
3799,1,8,7.5,2.6,4.9,2
3800,5,2,10.47,3.0,7.47,3
3801,3,2,7.2,2.4,4.8,2
3802,2,2,18.0,5.5,12.5,5
3803,1,1,33.75,11.7,22.05,9
3804,1,1,11.25,3.9,7.35,3
3805,4,1,6.5,2.28,4.22,2
3806,2,38,18.0,5.5,12.5,5
3807,2,595,10.8,3.3,7.5,3
3808,4,323,6.5,2.28,4.22,2
3809,1,323,3.75,1.3,2.45,1
3810,2,176,10.8,3.3,7.5,3
3811,2,176,7.2,2.2,5.0,2
3812,4,177,6.5,2.28,4.22,2
3813,2,176,28.8,8.8,20.0,8
3814,3,201,25.2,8.4,16.8,7
3815,5,201,3.49,1.0,2.49,1
3816,2,43,18.0,5.5,12.5,5
3817,4,670,6.5,2.28,4.22,2
3818,5,795,10.47,3.0,7.47,3
3819,5,39,3.49,1.0,2.49,1
3820,3,44,7.2,2.4,4.8,2
3821,3,44,25.2,8.4,16.8,7
3822,4,4,9.75,3.42,6.33,3
3823,2,3,10.8,3.3,7.5,3
3824,3,3,21.6,7.2,14.4,6
3825,3,3,7.2,2.4,4.8,2
3826,3,132,7.2,2.4,4.8,2
3827,1,128,7.5,2.6,4.9,2
3828,4,796,3.25,1.14,2.11,1
3829,4,65,6.5,2.28,4.22,2
3830,3,508,43.2,14.4,28.8,12
3831,5,508,10.47,3.0,7.47,3
3832,4,1,9.75,3.42,6.33,3
3833,4,1,6.5,2.28,4.22,2
3834,3,506,10.8,3.6,7.2,3
3835,1,136,15.0,5.2,9.8,4
3836,1,8,7.5,2.6,4.9,2
3837,5,38,27.92,8.0,19.92,8
3838,1,8,22.5,7.8,14.7,6
3839,3,38,18.0,6.0,12.0,5
3840,1,8,11.25,3.9,7.35,3
3841,3,299,10.8,3.6,7.2,3
3842,4,563,13.0,4.56,8.44,4
3843,1,91,18.75,6.5,12.25,5
3844,1,267,15.0,5.2,9.8,4
3845,3,266,18.0,6.0,12.0,5
3846,1,8,15.0,5.2,9.8,4
3847,3,797,7.2,2.4,4.8,2
3848,5,797,6.98,2.0,4.98,2
3849,3,675,3.6,1.2,2.4,1
3850,3,675,10.8,3.6,7.2,3
3851,4,579,6.5,2.28,4.22,2
3852,1,359,37.5,13.0,24.5,10
3853,1,407,7.5,2.6,4.9,2
3854,1,407,11.25,3.9,7.35,3
3855,1,1,7.5,2.6,4.9,2
3856,8,674,40.0,20.0,20.0,2
3857,4,1,6.5,2.28,4.22,2
3858,2,2,7.2,2.2,5.0,2
3859,4,1,32.5,11.4,21.1,10
3860,1,14,22.5,7.8,14.7,6
3861,2,106,10.8,3.3,7.5,3
3862,8,377,40.0,20.0,20.0,2
3863,1,1,18.75,6.5,12.25,5
3864,4,313,3.25,1.14,2.11,1
3865,2,20,14.4,4.4,10.0,4
3866,3,20,18.0,6.0,12.0,5
3867,3,435,18.0,6.0,12.0,5
3868,4,334,3.25,1.14,2.11,1
3869,2,798,7.2,2.2,5.0,2
3870,2,798,10.8,3.3,7.5,3
3871,1,305,18.75,6.5,12.25,5
3872,5,71,24.43,7.0,17.43,7
3873,4,91,9.75,3.42,6.33,3
3874,1,45,30.0,10.4,19.6,8
3875,1,45,11.25,3.9,7.35,3
3876,2,44,10.8,3.3,7.5,3
3877,5,44,17.45,5.0,12.45,5
3878,4,45,16.25,5.7,10.55,5
3879,1,799,26.25,9.1,17.15,7
3880,2,614,7.2,2.2,5.0,2
3881,1,699,11.25,3.9,7.35,3
3882,4,699,13.0,4.56,8.44,4
3883,1,699,26.25,9.1,17.15,7
3884,2,698,10.8,3.3,7.5,3
3885,3,698,10.8,3.6,7.2,3
3886,3,698,25.2,8.4,16.8,7
3887,4,351,22.75,7.98,14.77,7
3888,5,800,31.41,9.0,22.41,9
3889,2,44,7.2,2.2,5.0,2
3890,2,81,7.2,2.2,5.0,2
3891,5,435,10.47,3.0,7.47,3
3892,4,55,16.25,5.7,10.55,5
3893,9,770,9.75,9.0,0.75,3
3894,6,801,1.25,0.6,0.65,1
3895,3,132,18.0,6.0,12.0,5
3896,6,135,6.25,3.0,3.25,5
3897,2,38,10.8,3.3,7.5,3
3898,1,8,11.25,3.9,7.35,3
3899,9,802,6.5,6.0,0.5,2
3900,5,19,24.43,7.0,17.43,7
3901,2,3,10.8,3.3,7.5,3
3902,5,3,13.96,4.0,9.96,4
3903,1,84,26.25,9.1,17.15,7
3904,5,251,17.45,5.0,12.45,5
3905,5,57,10.47,3.0,7.47,3
3906,1,803,3.75,1.3,2.45,1
3907,6,804,2.5,1.2,1.3,2
3908,1,65,26.25,9.1,17.15,7
3909,2,39,14.4,4.4,10.0,4
3910,1,65,15.0,5.2,9.8,4
3911,1,42,7.5,2.6,4.9,2
3912,5,38,10.47,3.0,7.47,3
3913,2,38,14.4,4.4,10.0,4
3914,4,8,16.25,5.7,10.55,5
3915,5,3,3.49,1.0,2.49,1
3916,2,782,28.8,8.8,20.0,8
3917,2,782,3.6,1.1,2.5,1
3918,1,42,26.25,9.1,17.15,7
3919,4,8,26.0,9.12,16.88,8
3920,4,721,16.25,5.7,10.55,5
3921,2,216,14.4,4.4,10.0,4
3922,3,266,18.0,6.0,12.0,5
3923,2,266,10.8,3.3,7.5,3
3924,9,805,22.75,21.0,1.75,7
3925,2,74,7.2,2.2,5.0,2
3926,3,74,7.2,2.4,4.8,2
3927,4,4,16.25,5.7,10.55,5
3928,2,3,10.8,3.3,7.5,3
3929,2,3,10.8,3.3,7.5,3
3930,1,351,18.75,6.5,12.25,5
3931,4,806,6.5,2.28,4.22,2
3932,2,800,7.2,2.2,5.0,2
3933,4,806,3.25,1.14,2.11,1
3934,4,806,16.25,5.7,10.55,5
3935,2,800,14.4,4.4,10.0,4
3936,4,806,13.0,4.56,8.44,4
3937,3,800,14.4,4.8,9.6,4
3938,5,180,6.98,2.0,4.98,2
3939,3,180,7.2,2.4,4.8,2
3940,2,38,7.2,2.2,5.0,2
3941,3,32,25.2,8.4,16.8,7
3942,5,32,13.96,4.0,9.96,4
3943,4,42,6.5,2.28,4.22,2
3944,3,32,21.6,7.2,14.4,6
3945,1,4,7.5,2.6,4.9,2
3946,2,3,3.6,1.1,2.5,1
3947,4,302,13.0,4.56,8.44,4
3948,2,39,25.2,7.7,17.5,7
3949,4,65,6.5,2.28,4.22,2
3950,4,390,13.0,4.56,8.44,4
3951,1,4,11.25,3.9,7.35,3
3952,2,3,10.8,3.3,7.5,3
3953,1,4,3.75,1.3,2.45,1
3954,1,807,18.75,6.5,12.25,5
3955,2,20,18.0,5.5,12.5,5
3956,5,20,13.96,4.0,9.96,4
3957,5,3,31.41,9.0,22.41,9
3958,4,102,9.75,3.42,6.33,3
3959,1,102,11.25,3.9,7.35,3
3960,5,54,10.47,3.0,7.47,3
3961,2,54,7.2,2.2,5.0,2
3962,2,30,3.6,1.1,2.5,1
3963,4,128,6.5,2.28,4.22,2
3964,9,520,22.75,21.0,1.75,7
3965,5,43,20.94,6.0,14.94,6
3966,4,564,26.0,9.12,16.88,8
3967,2,43,7.2,2.2,5.0,2
3968,2,43,3.6,1.1,2.5,1
3969,2,43,10.8,3.3,7.5,3
3970,5,32,6.98,2.0,4.98,2
3971,1,42,33.75,11.7,22.05,9
3972,8,358,180.0,90.0,90.0,9
3973,1,91,11.25,3.9,7.35,3
3974,2,71,10.8,3.3,7.5,3
3975,5,138,17.45,5.0,12.45,5
3976,4,45,13.0,4.56,8.44,4
3977,1,4,7.5,2.6,4.9,2
