order_date,ship_date,city,state_province,division,region,product_name,sales,units,gross_profit,cost,factory,coli_index,product_id,location_id,factory_name
2024-07-07,2024-07-07,Long Beach,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,125.1,1,471,Wicked Choccy's
2024-11-12,2024-11-12,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,114.1,3,32,Lot's O' Nuts
2024-11-12,2024-11-12,Seattle,Washington,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,114.1,2,32,Lot's O' Nuts
2024-11-12,2024-11-12,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,114.1,5,32,Lot's O' Nuts
2024-11-17,2024-11-19,Salem,Virginia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,100.8,3,195,Lot's O' Nuts
2024-12-24,2024-12-24,Lafayette,Louisiana,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,92.3,3,79,Lot's O' Nuts
2024-12-24,2024-12-24,Lafayette,Louisiana,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,92.3,5,79,Lot's O' Nuts
2021-09-26,2021-09-26,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,114.1,1,42,Wicked Choccy's
2022-10-02,2022-10-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2023-05-10,2023-05-10,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,97.2,3,39,Lot's O' Nuts
2023-11-05,2023-11-06,San Jose,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,142.3,5,556,Lot's O' Nuts
2024-04-07,2024-04-08,Tampa,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,102.2,3,237,Lot's O' Nuts
2024-04-07,2024-04-08,Tampa,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,102.2,3,237,Lot's O' Nuts
2024-04-07,2024-04-08,Tampa,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,102.2,4,76,Wicked Choccy's
2024-04-07,2024-04-08,Tampa,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,102.2,2,237,Lot's O' Nuts
2024-09-05,2024-09-05,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,114.1,4,42,Wicked Choccy's
2024-09-15,2024-09-15,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2024-11-13,2024-11-13,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,94.7,1,91,Wicked Choccy's
2024-12-28,2024-12-29,Fargo,North Dakota,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,91.4,2,557,Lot's O' Nuts
2024-12-28,2024-12-29,Fargo,North Dakota,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,91.4,2,557,Lot's O' Nuts
2024-07-03,2024-07-03,Columbus,Georgia,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,92.5,1,205,Wicked Choccy's
2024-07-03,2024-07-03,Columbus,Georgia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.5,4,205,Wicked Choccy's
2024-12-03,2024-12-05,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2024-12-03,2024-12-05,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2024-12-03,2024-12-05,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2024-12-03,2024-12-05,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-01-12,2022-01-13,Toledo,Ohio,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,94.3,5,61,Lot's O' Nuts
2022-01-12,2022-01-13,Toledo,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,94.3,4,97,Wicked Choccy's
2022-01-12,2022-01-13,Toledo,Ohio,Other,Atlantic,Lickable Wallpaper,80.0,4,40.0,40.0,Secret Factory,94.3,8,558,Secret Factory
2022-01-12,2022-01-13,Toledo,Ohio,Other,Atlantic,Lickable Wallpaper,60.0,3,30.0,30.0,Secret Factory,94.3,8,558,Secret Factory
2022-01-12,2022-01-13,Toledo,Ohio,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,94.3,3,61,Lot's O' Nuts
2023-04-18,2023-04-19,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-04-18,2023-04-19,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-08-12,2023-08-12,Lakeland,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,102.2,1,559,Wicked Choccy's
2023-11-01,2023-11-01,Conroe,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,92.1,5,560,Lot's O' Nuts
2021-03-26,2021-03-26,Pomona,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,142.3,2,561,Lot's O' Nuts
2022-05-12,2022-05-12,San Francisco,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,142.3,2,2,Lot's O' Nuts
2022-05-12,2022-05-12,San Francisco,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,142.3,5,2,Lot's O' Nuts
2023-09-17,2023-09-19,Columbus,Georgia,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,92.5,1,205,Wicked Choccy's
2023-11-13,2023-11-13,Thomasville,North Carolina,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,97.8,5,562,Lot's O' Nuts
2023-11-25,2023-11-28,Lancaster,Ohio,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,94.3,3,299,Lot's O' Nuts
2023-11-25,2023-11-28,Lancaster,Ohio,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,94.3,5,299,Lot's O' Nuts
2023-11-25,2023-11-28,Lancaster,Ohio,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,94.3,1,563,Wicked Choccy's
2024-11-02,2024-11-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2021-05-07,2021-05-08,Lawrence,Massachusetts,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,141.2,4,210,Wicked Choccy's
2021-05-07,2021-05-08,Lawrence,Massachusetts,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,141.2,5,99,Lot's O' Nuts
2021-05-07,2021-05-08,Lawrence,Massachusetts,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,141.2,2,99,Lot's O' Nuts
2021-05-07,2021-05-08,Lawrence,Massachusetts,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,141.2,4,210,Wicked Choccy's
2021-12-20,2021-12-20,Tucson,Arizona,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,110.7,1,73,Wicked Choccy's
2021-12-20,2021-12-20,Tucson,Arizona,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,110.7,4,73,Wicked Choccy's
2021-12-20,2021-12-20,Tucson,Arizona,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,110.7,1,73,Wicked Choccy's
2021-12-20,2021-12-20,Tucson,Arizona,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,110.7,5,74,Lot's O' Nuts
2021-12-20,2021-12-20,Tucson,Arizona,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,110.7,2,74,Lot's O' Nuts
2022-09-15,2022-09-15,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,91.0,2,43,Lot's O' Nuts
2022-09-15,2022-09-15,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,91.0,4,564,Wicked Choccy's
2023-08-13,2023-08-15,Irving,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,92.1,5,228,Lot's O' Nuts
2023-08-13,2023-08-15,Irving,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,92.1,3,228,Lot's O' Nuts
2023-11-26,2023-11-27,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2024-06-04,2024-06-06,Apple Valley,Minnesota,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,94.6,5,565,Lot's O' Nuts
2024-06-29,2024-07-02,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2024-09-25,2024-09-25,Rochester,Minnesota,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,94.6,3,513,Lot's O' Nuts
2024-09-25,2024-09-25,Rochester,Minnesota,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,94.6,4,514,Wicked Choccy's
2021-03-28,2021-03-29,Des Moines,Iowa,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,89.7,1,408,Wicked Choccy's
2021-03-28,2021-03-29,Des Moines,Iowa,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,89.7,1,408,Wicked Choccy's
2021-09-02,2021-09-03,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,94.7,3,71,Lot's O' Nuts
2023-09-04,2023-09-04,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2023-09-04,2023-09-04,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-09-04,2023-09-04,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2024-03-25,2024-03-25,Fresno,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,142.3,5,282,Lot's O' Nuts
2024-03-25,2024-03-25,Fresno,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,142.3,2,282,Lot's O' Nuts
2024-03-25,2024-03-25,Fresno,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,142.3,4,283,Wicked Choccy's
2024-03-25,2024-03-25,Fresno,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,142.3,1,283,Wicked Choccy's
2024-04-20,2024-04-20,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,90.1,4,21,Wicked Choccy's
2024-04-20,2024-04-20,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,90.1,3,20,Lot's O' Nuts
2023-05-09,2023-05-09,Austin,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,92.1,1,209,Wicked Choccy's
2023-05-09,2023-05-09,Austin,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,92.1,5,218,Lot's O' Nuts
2023-05-09,2023-05-09,Austin,Texas,Other,Interior,Kazookles,6.5,2,0.5,6.0,The Other Factory,92.1,9,566,The Other Factory
2023-05-09,2023-05-09,Austin,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,92.1,3,218,Lot's O' Nuts
2023-09-01,2023-09-01,San Francisco,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,142.3,3,2,Lot's O' Nuts
2024-01-20,2024-01-20,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2024-02-18,2024-02-18,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2024-02-18,2024-02-18,Los Angeles,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,142.3,2,38,Lot's O' Nuts
2024-04-20,2024-04-20,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2024-04-20,2024-04-20,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2024-04-20,2024-04-20,Philadelphia,Pennsylvania,Other,Atlantic,Lickable Wallpaper,20.0,1,10.0,10.0,Secret Factory,97.2,8,118,Secret Factory
2024-04-20,2024-04-20,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2024-04-27,2024-04-27,Fort Worth,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,92.1,2,266,Lot's O' Nuts
2024-04-27,2024-04-27,Fort Worth,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,92.1,4,267,Wicked Choccy's
2024-06-01,2024-06-01,Fremont,Nebraska,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,92.6,3,567,Lot's O' Nuts
2024-09-04,2024-09-04,Oakland,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,272,Lot's O' Nuts
2024-12-25,2024-12-26,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2021-06-09,2021-06-09,Huntsville,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,92.1,2,521,Lot's O' Nuts
2021-06-09,2021-06-09,Huntsville,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,92.1,5,521,Lot's O' Nuts
2021-06-09,2021-06-09,Huntsville,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,92.1,2,521,Lot's O' Nuts
2022-01-23,2022-01-23,Bozeman,Montana,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,95.5,3,568,Lot's O' Nuts
2022-01-23,2022-01-23,Bozeman,Montana,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,95.5,2,568,Lot's O' Nuts
2022-05-31,2022-05-31,Long Beach,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,125.1,2,56,Lot's O' Nuts
2023-11-04,2023-11-04,Los Angeles,California,Other,Pacific,Wonka Gum,1.25,1,0.65,0.6,Secret Factory,142.3,6,135,Secret Factory
2023-11-04,2023-11-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2023-11-04,2023-11-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2024-05-13,2024-05-14,Newark,Delaware,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,101.9,4,334,Wicked Choccy's
2024-12-08,2024-12-08,Cranston,Rhode Island,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,110.6,4,142,Wicked Choccy's
2021-12-12,2021-12-12,San Antonio,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,92.1,4,340,Wicked Choccy's
2022-05-25,2022-05-25,Columbia,Tennessee,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,90.3,5,541,Lot's O' Nuts
2022-06-28,2022-06-28,Gilbert,Arizona,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,110.7,5,569,Lot's O' Nuts
2022-06-28,2022-06-28,Gilbert,Arizona,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,110.7,5,569,Lot's O' Nuts
2023-08-15,2023-08-16,Oakland,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,142.3,4,570,Wicked Choccy's
2023-08-15,2023-08-16,Oakland,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,272,Lot's O' Nuts
2023-09-03,2023-09-03,Monroe,Louisiana,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,92.3,1,285,Wicked Choccy's
2024-09-14,2024-09-15,Springfield,Ohio,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,94.3,1,571,Wicked Choccy's
2024-09-16,2024-09-16,San Francisco,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,142.3,2,2,Lot's O' Nuts
2024-10-31,2024-11-01,Chicago,Illinois,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,94.7,2,71,Lot's O' Nuts
2024-10-31,2024-11-01,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,94.7,4,91,Wicked Choccy's
2021-04-25,2021-04-25,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2021-04-25,2021-04-25,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2021-09-10,2021-09-10,Virginia Beach,Virginia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,100.8,3,157,Lot's O' Nuts
2021-09-26,2021-09-26,Lancaster,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,94.3,4,563,Wicked Choccy's
2021-09-26,2021-09-26,Lancaster,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,94.3,4,563,Wicked Choccy's
2021-09-26,2021-09-26,Lancaster,Ohio,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,94.3,2,299,Lot's O' Nuts
2024-01-12,2024-01-13,Washington,District of Columbia,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,138.8,3,572,Lot's O' Nuts
2024-01-12,2024-01-13,Washington,District of Columbia,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,138.8,3,572,Lot's O' Nuts
2021-10-24,2021-10-25,Fort Lauderdale,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,102.2,1,200,Wicked Choccy's
2023-04-01,2023-04-01,Columbus,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,92.5,5,125,Lot's O' Nuts
2023-09-09,2023-09-10,Dallas,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,92.1,4,55,Wicked Choccy's
2023-10-03,2023-10-03,Lake Forest,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,142.3,2,573,Lot's O' Nuts
2023-10-03,2023-10-03,Lake Forest,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,142.3,5,573,Lot's O' Nuts
2023-10-03,2023-10-03,Lake Forest,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,574,Wicked Choccy's
2024-03-31,2024-03-31,Henderson,Kentucky,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,92.5,1,51,Wicked Choccy's
2024-03-31,2024-03-31,Henderson,Kentucky,Chocolate,Gulf,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,92.5,4,51,Wicked Choccy's
2024-09-11,2024-09-11,Columbus,Georgia,Other,Gulf,Kazookles,22.75,7,1.75,21.0,The Other Factory,92.5,9,575,The Other Factory
2024-12-02,2024-12-02,Tampa,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,102.2,1,76,Wicked Choccy's
2024-12-09,2024-12-09,Salinas,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,142.3,1,576,Wicked Choccy's
2021-11-12,2021-11-12,Houston,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,92.1,1,45,Wicked Choccy's
2021-11-12,2021-11-12,Houston,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,92.1,4,45,Wicked Choccy's
2021-11-12,2021-11-12,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2021-11-12,2021-11-12,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2021-11-12,2021-11-12,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2022-12-14,2022-12-14,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2022-12-14,2022-12-14,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2022-12-14,2022-12-14,Los Angeles,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,142.3,2,38,Lot's O' Nuts
2022-12-14,2022-12-14,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2023-07-24,2023-07-24,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-12-25,2023-12-26,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2023-12-25,2023-12-26,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
